Date,Game,Earnings,Players,Tournaments,ReleaseDate,TotalEarnings,TotalPlayers,TotalTournaments,Earnings_YoY_Growth,Players_YoY_Growth,Tournaments_YoY_Growth,Release_Decade,Genre_Battle Royale,Genre_Collectible Card Game,Genre_Fighting Game,Genre_First-Person Shooter,Genre_Multiplayer Online Battle Arena,Genre_Music / Rhythm Game,Genre_Puzzle Game,Genre_Racing,Genre_Role-Playing Game,Genre_Sports,Genre_Strategy,Genre_Third-Person Shooter,ReleaseYear,Predicted_Earnings
2016-09-01,Attack on Titan Tribute Game,500.0,3,1,2013-01-01,108650.0,21,15,0.0,0.0,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2013,-3745.8746172308847
2016-09-01,Mortal Kombat X,500.0,3,1,2015-01-01,563532.42,100,62,-99.75,-62.5,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,-5037.262080687184
2016-09-01,Team Fortress 2,448.63,26,1,2007-01-01,769120.02,1459,206,-98.21728867978511,-39.53488372093024,-50.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2007,-18959.512229252636
2016-09-01,Age of Mythology,300.0,1,1,2002-01-01,155403.52,217,257,-84.50413223140497,-87.5,0.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2002,-15589.51574821225
2016-09-01,NHL '94,256.0,3,1,1993-01-01,3818.56,16,8,-53.468082012505455,-40.0,-50.0,2010,False,False,False,False,False,False,False,False,False,True,False,False,1993,-5841.240436197002
2016-09-01,Pro Evolution Soccer 2016,253.9,3,1,2015-01-01,27243.84,17,6,-50.824117293873826,-50.0,-50.0,2010,False,False,False,False,False,False,False,False,False,True,False,False,2015,7202.757769255536
2016-09-01,Age of Empires II,200.0,2,1,1999-01-01,3253232.59,1994,1613,100.0,0.0,0.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,1999,-4224.785995725235
2016-09-01,Super Smash Bros. Brawl,160.0,4,1,2008-01-01,248100.83,509,348,-94.00749063670412,-71.42857142857143,-66.66666666666667,2010,False,False,True,False,False,False,False,False,False,False,False,False,2008,-3274.085135492086
2016-09-01,Age of Empires III,100.0,2,1,2005-01-01,115843.65,166,163,-33.333333333333336,100.0,0.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2005,-24736.25141693687
2016-09-01,Xonotic,89.86,22,1,2010-01-01,14935.01,96,44,-64.0631873625275,-15.384615384615383,0.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2010,-5619.497809818234
2016-09-01,TrackMania 2: Stadium,56.0,1,1,2013-01-01,200563.87,345,286,-96.713055625664,-83.33333333333334,-75.0,2010,False,False,False,False,False,False,False,True,False,False,False,False,2013,1715.1831629631106
2016-09-01,Pokk̩n Tournament,50.0,1,1,2016-01-01,77216.66,65,26,-85.91549295774648,-75.0,-50.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,-5037.262080687184
2016-10-01,League of Legends,5144753.33,212,13,2009-01-01,105011055.56,9211,2895,20465.99093454025,332.6530612244898,85.71428571428572,2010,False,False,False,False,True,False,False,False,False,False,False,False,2009,4599027.291144181
2016-10-01,Counter-Strike: Global Offensive,2494378.25,992,92,2012-01-01,161615824.69,16272,6886,135.71796904216646,30.35479632063074,35.29411764705883,2010,False,False,False,True,False,False,False,False,False,False,False,False,2012,1915357.6244971482
2016-10-01,Dota 2,645307.65,231,14,2013-01-01,337107974.16,4784,1841,210.19156854224667,47.13375796178343,55.55555555555556,2010,False,False,False,False,True,False,False,False,False,False,False,False,2013,1445867.6419423441
2016-10-01,Overwatch,371307.85,363,29,2016-01-01,34616725.38,4047,835,-2.176932185387792,33.94833948339484,3.571428571428581,2010,False,False,False,True,False,False,False,False,False,False,False,False,2016,461731.88648726715
2016-10-01,Heroes of the Storm,267606.0,125,5,2015-01-01,18451461.38,1322,500,97.00668453134662,78.57142857142858,25.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2015,327390.7045624037
2016-10-01,H1Z1,267244.0,18,2,2016-01-01,2067122.0,119,13,54.18397489153512,-9.999999999999998,0.0,2010,True,False,False,False,False,False,False,False,False,False,False,False,2016,34816.68622198165
2016-10-01,CrossFire,210945.47,123,12,2007-01-01,17865475.8,967,358,6331.264329268292,373.0769230769231,200.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2007,378862.72015994723
2016-10-01,World of WarCraft,200000.0,62,2,2004-01-01,8070537.61,487,202,6566.666666666667,933.3333333333334,100.0,2010,False,False,False,False,False,False,False,False,True,False,False,False,2004,256585.62355851752
2016-10-01,CrossFire Mobile,185612.5,51,1,2015-01-01,3806431.5,279,17,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,159514.47088080167
2016-10-01,StarCraft II,173406.6,107,54,2010-01-01,40148652.88,2213,7245,-63.044199011476344,-14.400000000000002,3.8461538461538542,2010,False,False,False,False,False,False,False,False,False,False,True,False,2010,68889.86506162309
2016-10-01,Hearthstone,170465.17,63,11,2014-01-01,29531545.82,3071,1124,-34.50972143464155,-19.23076923076923,10.000000000000009,2010,False,True,False,False,False,False,False,False,False,False,False,False,2014,112868.5069355144
2016-10-01,Street Fighter V,146793.77,41,6,2016-01-01,2264656.94,279,129,288.63714946380094,57.692307692307686,50.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,107678.1889489058
2016-10-01,World of Tanks,100000.0,28,1,2010-01-01,3988496.59,418,54,-66.66666666666667,0.0,0.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2010,34310.2024303184
2016-10-01,Call of Duty: Black Ops III,60484.9,64,4,2015-01-01,3939783.29,424,78,-96.98828706879516,-53.956834532374096,100.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,123213.74484789601
2016-10-01,Super Smash Bros. Melee,59083.27,178,64,2001-01-01,4061572.65,1963,2695,140.838493872573,-5.319148936170215,-20.98765432098766,2010,False,False,True,False,False,False,False,False,False,False,False,False,2001,165291.4974476201
2016-10-01,Halo 5: Guardians,53750.0,51,6,2015-01-01,7161730.97,248,109,-81.65529010238907,4.081632653061229,100.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,116229.72609915795
2016-10-01,iRacing.com,45000.0,23,3,2008-01-01,3531694.03,1283,185,9552.509652509652,283.33333333333337,50.0,2010,False,False,False,False,False,False,False,True,False,False,False,False,2008,106819.20819131688
2016-10-01,Rainbow Six Siege,39161.62,51,4,2015-01-01,39493024.47,2933,543,-37.341408,154.99999999999997,300.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,60912.3726496889
2016-10-01,Chess.com,35152.0,16,3,2007-01-01,6590063.33,1036,603,1654.0918163672654,0.0,50.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2007,168121.18064933433
2016-10-01,Rocket League,34486.03,128,49,2015-01-01,35177053.26,3945,3674,-47.14959627390113,9.401709401709413,19.512195121951216,2010,False,False,False,False,False,False,False,False,False,True,False,False,2015,136126.097740533
2016-10-01,Age of Empires II,30861.0,79,4,1999-01-01,3253232.59,1994,1613,15330.5,3850.0,300.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,1999,200110.89735398078
2016-10-01,Gears of War 4,28415.0,40,6,2016-01-01,3142785.0,155,152,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,False,False,False,False,False,False,False,False,False,True,2016,120176.5664914883
2016-10-01,Super Smash Bros. for Wii U,26821.27,87,19,2014-01-01,1515451.47,1280,1035,30.322564657727536,12.987012987012992,18.75,2010,False,False,True,False,False,False,False,False,False,False,False,False,2014,40311.52849104329
2016-10-01,SMITE,24035.09,40,3,2014-01-01,9250112.75,542,97,-44.77231158088235,-33.333333333333336,0.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2014,121144.11175681437
2016-10-01,WarCraft III,20093.27,25,13,2002-01-01,6273482.33,752,1533,29.803078978359565,150.0,116.66666666666666,2010,False,False,False,False,False,False,False,False,False,False,True,False,2002,-42905.11202043213
2016-10-01,Age of Empires,16425.0,60,4,1997-01-01,510716.46,473,265,1910.4039167686656,1900.0,300.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,1997,72787.31893686576
2016-10-01,FIFA 17,15000.0,4,1,2016-01-01,1482612.63,135,48,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,False,False,False,False,False,False,False,True,False,False,2016,71444.6344364251
2016-10-01,Project Cars,12400.0,9,2,2015-01-01,68955.21,53,127,3590.4761904761904,125.0,-66.66666666666667,2010,False,False,False,False,False,False,False,True,False,False,False,False,2015,286534.19879584404
2016-10-01,Mortal Kombat XL,11444.23,11,2,2016-01-01,134203.79,55,18,969.5542056074764,266.66666666666663,100.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,34427.90453206352
2016-10-01,Clash Royale,10109.29,6,3,2016-01-01,7771166.25,535,117,-89.86540086558162,50.0,200.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2016,63792.54141851956
2016-10-01,Old School Runescape,10000.0,1,1,2013-01-01,457504.2,84,26,0.0,0.0,0.0,2010,False,False,False,False,False,False,False,False,True,False,False,False,2013,-3745.8746172308847
2016-10-01,Tekken 7,8244.56,14,2,2015-01-01,3671101.73,596,400,174.81866666666664,75.0,100.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,12004.646707439866
2016-10-01,Brawlhalla,6439.0,49,9,2015-01-01,3616487.83,850,666,1.1159024739554768,32.432432432432435,-18.181818181818176,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,34966.45901241853
2016-10-01,Project M,5790.0,19,3,2010-01-01,205292.09,560,335,-28.17116847768778,-57.77777777777777,-62.5,2010,False,False,True,False,False,False,False,False,False,False,False,False,2010,56015.02170569873
2016-10-01,Guilty Gear Xrd -REVELATOR-,5010.19,23,3,2016-01-01,36437.43,61,19,2285.8047619047616,666.6666666666667,200.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,36514.897929498584
2016-10-01,King of Fighters XIV,4988.49,18,3,2016-01-01,74402.09,89,39,1411.6636363636364,500.0,200.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,35660.00150439627
2016-10-01,Heroes of Newerth,4627.23,10,2,2010-01-01,3073445.72,820,395,0.1599622497748809,0.0,0.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2010,-2593.049829747334
2016-10-01,Paladins,4000.0,6,1,2015-01-01,2490507.6,572,79,-96.0,-70.0,0.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,15745.995517186828
2016-10-01,Battlefield 4,2887.63,20,1,2013-01-01,245766.46,204,145,9.504361016306406,33.33333333333333,0.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2013,-2668.5341930959576
2016-10-01,BlazBlue: Central Fiction,2836.51,11,2,2015-01-01,89603.21,114,50,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,25676.467504218872
2016-10-01,Pro Evolution Soccer 2017,1875.3,8,2,2016-01-01,514697.71,39,16,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,False,False,False,False,False,False,False,True,False,False,2016,33477.36581296
2016-10-01,Age of Mythology,1708.0,12,4,2002-01-01,155403.52,217,257,469.3333333333333,1100.0,300.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2002,-54044.547429005295
2016-10-01,Call of Duty: Modern Warfare 2,1700.0,12,1,2009-01-01,117360.64,65,20,-83.0,65.64134107666415,0.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2009,-20119.066247885956
2016-10-01,Skullgirls 2nd Encore,1700.0,8,1,2015-01-01,60123.02,77,25,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,25676.467504218872
2016-10-01,Tetris,1500.0,2,1,1989-01-01,65827.99,98,32,50.0,-50.0,0.0,2010,False,False,False,False,False,False,True,False,False,False,False,False,1989,-901.3963853571777
2016-10-01,Super Smash Bros.,1320.0,10,2,1999-01-01,76319.05,239,128,-85.10272349300504,-74.35897435897436,-77.77777777777779,2010,False,False,True,False,False,False,False,False,False,False,False,False,1999,-6579.316053296929
2016-10-01,Ultimate Marvel vs. Capcom 3,1133.4,5,2,2011-01-01,174179.59,209,187,53.16216216216218,66.66666666666667,100.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2011,-19105.876799476675
2016-10-01,Super Street Fighter II Turbo,925.7,8,1,1994-01-01,25646.29,114,51,110.8559974488634,14.28571428571428,-50.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,1994,-6595.011514128268
2016-10-01,Melty Blood: Actress Again Current Code,700.0,8,1,2010-01-01,11429.93,68,24,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,True,False,False,False,False,False,False,False,False,False,2010,8297.889079110151
2016-10-01,Under Night In-Birth EXE: Late,690.0,8,1,2014-01-01,6025.76,52,23,72.50000000000001,33.33333333333333,-50.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2014,-326.18270968128905
2016-10-01,Unreal Tournament (2016),675.0,7,1,2016-01-01,5084.97,82,8,170.00000000000003,-12.5,0.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2016,30060.55968182203
2016-10-01,Killer Instinct (2013),599.59,6,2,2013-01-01,226323.54,132,57,-97.06945259042034,-25.0,100.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2013,-14508.744601034217
2016-10-01,Dengeki Bunko: Fighting Climax Ignition,520.0,8,1,2015-01-01,3852.8,40,14,265.4251581166549,166.66666666666666,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,27093.220117568555
2016-10-01,Attack on Titan Tribute Game,500.0,3,1,2013-01-01,108650.0,21,15,0.0,0.0,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2013,-3745.8746172308847
2016-10-01,Persona 4 Arena Ultimax,470.0,3,1,2013-01-01,20268.16,64,21,62.06896551724137,-50.0,-50.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2013,4087.871913098018
2016-10-01,Guilty Gear XX Accent Core Plus R,460.0,3,1,2012-01-01,14702.14,82,30,12.195121951219525,0.0,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2012,-8735.142915686092
2016-10-01,Vampire Savior,458.74,6,2,1997-01-01,16642.38,37,22,-0.2739130434782577,100.0,100.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,1997,-12189.701490782005
2016-10-01,Battlerite,359.36,13,4,2016-01-01,65227.95,88,76,-77.3159954551193,160.0,100.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2016,-8491.820655783104
2016-10-01,Vainglory,327.36,9,3,2014-01-01,937421.19,262,36,-99.4544,-80.0,50.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2014,3903.7249548202903
2016-10-01,Catherine,270.0,3,1,2011-01-01,1545.0,11,7,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,False,False,False,False,True,False,False,False,False,False,2011,8297.889079110151
2016-10-01,Nitroplus Blasterz: Heroines Infinite Duel,260.0,3,1,2015-01-01,1994.0,10,4,-76.78571428571428,0.0,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,-5037.262080687184
2016-10-01,Koihime Enbu,250.0,3,1,2016-01-01,1765.0,14,7,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,25676.467504218872
2016-10-01,Team Fortress 2,243.84,18,1,2007-01-01,769120.02,1459,206,-45.647861266522526,-30.76923076923077,0.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2007,-9259.567402998387
2016-10-01,Pokk̩n Tournament,216.49,3,1,2016-01-01,77216.66,65,26,332.9800000000001,200.0,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,25255.477986791815
2016-10-01,Arcana Heart 3: LOVE MAX!!!!!,210.0,3,1,2013-01-01,410.0,6,2,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,True,False,False,False,False,False,False,False,False,False,2013,17621.73759722156
2016-10-01,Age of Empires III,200.0,2,1,2005-01-01,115843.65,166,163,100.0,0.0,0.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2005,-4103.266976200788
2016-10-01,Aquapazza: Aquaplus Dream Match,160.0,3,1,2011-01-01,245.0,5,2,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,True,False,False,False,False,False,False,False,False,False,2011,8297.889079110151
2016-11-01,Counter-Strike: Global Offensive,1461466.76,1188,97,2012-01-01,161615824.69,16272,6886,-41.40957731651164,19.758064516129025,5.434782608695654,2010,False,False,False,True,False,False,False,False,False,False,False,False,2012,1498293.4405346538
2016-11-01,Hearthstone,1107696.94,63,9,2014-01-01,29531545.82,3071,1124,549.8083684778538,0.0,-18.181818181818176,2010,False,True,False,False,False,False,False,False,False,False,False,False,2014,254632.4813043221
2016-11-01,Heroes of the Storm,1000400.0,70,3,2015-01-01,18451461.38,1322,500,273.83317264934266,-43.99999999999999,-40.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2015,491223.02263392316
2016-11-01,Dota 2,764842.75,286,17,2013-01-01,337107974.16,4784,1841,18.52373825104971,23.809523809523817,21.42857142857142,2010,False,False,False,False,True,False,False,False,False,False,False,False,2013,1324843.3243810227
2016-11-01,League of Legends,715492.4,381,21,2009-01-01,105011055.56,9211,2895,-86.09277541397694,79.71698113207549,61.53846153846154,2010,False,False,False,False,True,False,False,False,False,False,False,False,2009,277663.0818232036
2016-11-01,StarCraft II,618987.17,112,37,2010-01-01,40148652.88,2213,7245,256.9570996721001,4.672897196261672,-31.481481481481477,2010,False,False,False,False,False,False,False,False,False,False,True,False,2010,241176.15144903676
2016-11-01,Overwatch,377891.9,429,29,2016-01-01,34616725.38,4047,835,1.773205171934844,18.181818181818187,0.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2016,594269.960346038
2016-11-01,Gears of War 4,317870.0,70,8,2016-01-01,3142785.0,155,152,1018.6697166989264,75.0,33.33333333333333,2010,False,False,False,False,False,False,False,False,False,False,False,True,2016,240907.2766566936
2016-11-01,CrossFire,310842.0,50,1,2007-01-01,17865475.8,967,358,47.35656565651778,-59.34959349593496,-91.66666666666666,2010,False,False,False,True,False,False,False,False,False,False,False,False,2007,165826.2380895638
2016-11-01,World of WarCraft,250000.0,30,1,2004-01-01,8070537.61,487,202,25.0,-51.61290322580645,-50.0,2010,False,False,False,False,False,False,False,False,True,False,False,False,2004,63228.23131307161
2016-11-01,Blade and Soul,156182.4,27,2,2012-01-01,679006.26,89,7,51.04517243140112,68.75,100.0,2010,False,False,False,False,False,False,False,False,True,False,False,False,2012,5993.252855947692
2016-11-01,Rainbow Six Siege,136113.77,52,8,2015-01-01,39493024.47,2933,543,247.56930382348833,1.9607843137254832,100.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,203862.63362704715
2016-11-01,Rocket League,125295.66,143,48,2015-01-01,35177053.26,3945,3674,263.3229455521555,11.71875,-2.0408163265306145,2010,False,False,False,False,False,False,False,False,False,True,False,False,2015,276119.1560120387
2016-11-01,Halo 5: Guardians,106000.0,37,3,2015-01-01,7161730.97,248,109,97.2093023255814,-27.450980392156865,-50.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,143405.06594543098
2016-11-01,Super Smash Bros. Melee,84906.68,183,70,2001-01-01,4061572.65,1963,2695,43.706805665969405,2.8089887640449396,9.375,2010,False,False,True,False,False,False,False,False,False,False,False,False,2001,131661.68934756843
2016-11-01,KartRider,76912.0,12,2,2004-01-01,567366.35,76,20,14.244971925967745,0.0,100.0,2010,False,False,False,False,False,False,False,True,False,False,False,False,2004,-5661.656312728468
2016-11-01,Clash Royale,73000.0,16,1,2016-01-01,7771166.25,535,117,622.1080807850996,166.66666666666666,-66.66666666666667,2010,False,False,False,False,False,False,False,False,False,False,True,False,2016,338401.4708701889
2016-11-01,Street Fighter V,52647.26,30,5,2016-01-01,2264656.94,279,129,-64.13522181493124,-26.82926829268293,-16.666666666666664,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,17292.752113317583
2016-11-01,Brawlhalla,51000.0,22,3,2015-01-01,3616487.83,850,666,692.0484547289952,-55.10204081632652,-66.66666666666667,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,636900.3375164283
2016-11-01,WarCraft III,50298.09,27,17,2002-01-01,6273482.33,752,1533,150.32306837065343,8.000000000000007,30.76923076923077,2010,False,False,False,False,False,False,False,False,False,False,True,False,2002,40609.415601096065
2016-11-01,Tekken 7,41337.49,17,4,2015-01-01,3671101.73,596,400,401.3910991004978,21.42857142857142,100.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,29512.559925241247
2016-11-01,SMITE,35550.0,20,1,2014-01-01,9250112.75,542,97,47.9087450889512,-50.0,-66.66666666666667,2010,False,False,False,False,True,False,False,False,False,False,False,False,2014,160294.76646228597
2016-11-01,Super Smash Bros. for Wii U,26791.06,112,24,2014-01-01,1515451.47,1280,1035,-0.1126344874795237,28.735632183908045,26.315789473684205,2010,False,False,True,False,False,False,False,False,False,False,False,False,2014,68867.34104045972
2016-11-01,FIFA 17,15305.99,13,3,2016-01-01,1482612.63,135,48,2.0399333333333214,225.0,200.0,2010,False,False,False,False,False,False,False,False,False,True,False,False,2016,21938.308516151388
2016-11-01,Project Cars,12400.0,9,2,2015-01-01,68955.21,53,127,0.0,0.0,0.0,2010,False,False,False,False,False,False,False,True,False,False,False,False,2015,3495.368909889085
2016-11-01,Team Fortress 2,6588.98,63,3,2007-01-01,769120.02,1459,206,2602.173556430446,250.0,200.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2007,135331.91875891283
2016-11-01,Point Blank,5612.46,19,1,2008-01-01,1903561.1,583,112,-95.09555928455912,-74.66666666666666,-50.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2008,-11552.65762291874
2016-11-01,Battlerite,5013.48,39,16,2016-01-01,65227.95,88,76,1295.1135351736418,200.0,300.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2016,59427.091632007934
2016-11-01,rFactor 2,4723.91,30,1,2013-01-01,2209263.12,555,102,14.21473456173734,-11.764705882352944,0.0,2010,False,False,False,False,False,False,False,True,False,False,False,False,2013,17674.96082931695
2016-11-01,Vainglory,4608.11,21,5,2014-01-01,937421.19,262,36,1307.6582355816224,133.33333333333334,66.66666666666667,2010,False,False,False,False,True,False,False,False,False,False,False,False,2014,99546.39410665173
2016-11-01,FIFA 16,4555.07,8,1,2015-01-01,118401.61,62,29,-5.384190366991537,0.0,0.0,2010,False,False,False,False,False,False,False,False,False,True,False,False,2015,12109.753598507605
2016-11-01,Age of Empires,4144.8,12,1,1997-01-01,510716.46,473,265,-74.76529680365297,-80.0,-75.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,1997,-3274.085135492086
2016-11-01,Forza Motorsport 6,4050.0,29,6,2015-01-01,172600.0,43,9,778.1566668158872,65.64134107666415,25.09729427253083,2010,False,False,False,False,False,False,False,True,False,False,False,False,2015,63277.82504597904
2016-11-01,TrackMania 2: Stadium,3522.52,9,3,2013-01-01,200563.87,345,286,6190.214285714285,800.0,200.0,2010,False,False,False,False,False,False,False,True,False,False,False,False,2013,88928.42885757763
2016-11-01,Project M,2329.97,27,5,2010-01-01,205292.09,560,335,-59.75872193436961,42.10526315789473,66.66666666666667,2010,False,False,True,False,False,False,False,False,False,False,False,False,2010,-19346.124657881206
2016-11-01,Chess.com,2003.0,11,2,2007-01-01,6590063.33,1036,603,-94.30188893946293,-31.25,-33.333333333333336,2010,False,False,False,False,False,False,False,False,False,False,True,False,2007,27282.49336755282
2016-11-01,Age of Empires II,1660.56,7,2,1999-01-01,3253232.59,1994,1613,-94.61922815203656,-91.13924050632912,-50.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,1999,-15711.034767736697
2016-11-01,Mortal Kombat X,1080.0,2,1,2015-01-01,563532.42,100,62,116.0,-33.333333333333336,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,12142.60182009535
2016-11-01,Pro Evolution Soccer 2017,1024.93,10,3,2016-01-01,514697.71,39,16,-45.34581133685277,25.0,50.0,2010,False,False,False,False,False,False,False,False,False,True,False,False,2016,5786.005155905851
2016-11-01,Age of Empires III,550.0,3,1,2005-01-01,115843.65,166,163,175.0,50.0,0.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,2005,-6593.189947679746
2016-11-01,StarCraft: Brood War,511.8,3,1,1998-01-01,7548789.3,658,536,-97.58493771234428,-81.25,0.0,2010,False,False,False,False,False,False,False,False,False,False,True,False,1998,28581.95955148255
2016-11-01,Super Smash Bros.,355.98,10,4,1999-01-01,76319.05,239,128,-73.03181818181818,0.0,100.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,1999,-19402.32053190985
2016-11-01,Rivals of Aether,250.0,1,1,2015-01-01,41314.85,63,24,0.0,0.0,0.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2015,4308.855289766446
2016-12-01,Dota 2,4667978.88,268,12,2013-01-01,337107974.16,4784,1841,510.3187720613159,-6.2937062937062915,-29.411764705882348,2010,False,False,False,False,True,False,False,False,False,False,False,False,2013,3409176.732040792
2016-12-01,Counter-Strike: Global Offensive,2396524.01,1096,69,2012-01-01,161615824.69,16272,6886,63.98074014355275,-7.744107744107742,-28.865979381443296,2010,False,False,False,True,False,False,False,False,False,False,False,False,2012,1962131.9360782092
2016-12-01,FIFA Online 3,500000.0,30,1,2012-01-01,1937542.85,124,25,66.11295681063123,-3.2258064516129004,0.0,2010,False,False,False,False,False,False,False,False,False,True,False,False,2012,40189.79322103158
2016-12-01,CrossFire,471847.71,35,2,2007-01-01,17865475.8,967,358,51.796639450267335,-30.000000000000004,100.0,2010,False,False,False,True,False,False,False,False,False,False,False,False,2007,92375.60795140905
2016-12-01,Overwatch,461236.07,447,38,2016-01-01,34616725.38,4047,835,22.05502949388436,4.195804195804187,31.034482758620683,2010,False,False,False,True,False,False,False,False,False,False,False,False,2016,563204.0773712468
2016-12-01,Street Fighter V,360000.0,8,1,2016-01-01,2264656.94,279,129,583.7962697393938,-73.33333333333334,-80.0,2010,False,False,True,False,False,False,False,False,False,False,False,False,2016,353783.3033131581
2016-12-01,Heroes of the Storm,300000.0,40,1,2015-01-01,18451461.38,1322,500,-70.01199520191923,-42.85714285714286,-66.66666666666667,2010,False,False,False,False,True,False,False,False,False,False,False,False,2015,113124.53227248258
2016-12-01,Hearthstone,298307.95,136,19,2014-01-01,29531545.82,3071,1124,-73.06953380226906,115.87301587301586,111.11111111111111,2010,False,True,False,False,False,False,False,False,False,False,False,False,2014,102331.8349384281
2016-12-01,League of Legends,289025.16,227,16,2009-01-01,105011055.56,9211,2895,-59.60471977060833,-40.41994750656168,-23.809523809523817,2010,False,False,False,False,True,False,False,False,False,False,False,False,2009,354757.2351438236
2016-12-01,Arena of Valor,268305.5,25,1,2015-01-01,77920901.06,1986,156,198.0377454900915,150.0,0.0,2010,False,False,False,False,True,False,False,False,False,False,False,False,2015,574066.7439820401
2016-12-01,Halo 5: Guardians,217000.0,32,2,2015-01-01,7161730.97,248,109,104.71698113207547,-13.513513513513509,-33.333333333333336,2010,False,False,False,True,False,False,False,False,False,False,False,False,2015,131738.781700071
2016-12-01,Gears of War 4,155000.0,40,2,2016-01-01,3142785.0,155,152,-51.237927454619815,-42.85714285714286,-75.0,2010,False,False,False,False,False,False,False,False,False,False,False,True,2016,88708.90518055153
2016-12-01,Rocket League,144792.24,109,48,2015-01-01,35177053.26,3945,3674,15.560459157164727,-23.77622377622378,0.0,2010,False,False,False,False,False,False,False,False,False,True,False,False,2015,85510.34696901424
